10.1.2.203 - seppir-admin [08/Dec/2014:13:21:13 -0300] "POST /manager/html/reload?path=/paineis&org.apache.catalina.filters.CSRF_NONCE=770303723A60758686C035F31B14E573 HTTP/1.1" 200 20907 "http://10.210.5.50/manager/html;jsessionid=381887B95A87E052F932F655D8F3CC37?org.apache.catalina.filters.CSRF_NONCE=387C02839A91572C9C92F544AC0A4EA6" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "GET /paineis/pbq/index.vm?eixo=1 HTTP/1.1" 200 361173 "http://10.210.5.50/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "GET /paineis/seppir/cubos?cube=Comunidades%20Quilombolas HTTP/1.1" 200 1381 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "GET /paineis/seppir/cubos?cube=CadUnico%20Quilombolas HTTP/1.1" 200 6207 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "GET /paineis/pbq/comunidades.json.vm HTTP/1.1" 200 134954 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 3691 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 2340 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:26 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 1759 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:27 -0300] "POST /paineis/seppir/dados HTTP/1.1" 200 6009 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:44 -0300] "GET /paineis/pbq/index.vm?eixo=4 HTTP/1.1" 200 375662 "http://10.210.5.50/paineis/pbq/index.vm?eixo=1" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:44 -0300] "GET /paineis/seppir/cubos?cube=PBQ%20Servicos%20(Atual) HTTP/1.1" 200 1305 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:44 -0300] "GET /paineis/seppir/cubos?cube=CadUnico%20Quilombolas%20Pessoas HTTP/1.1" 200 2887 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:44 -0300] "GET /paineis/seppir/cubos?cube=MEC%20Censo%20Escolar HTTP/1.1" 200 2018 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
10.1.2.203 - - [08/Dec/2014:13:21:44 -0300] "GET /paineis/seppir/cubos?cube=Monitoramento%20de%20Servicos%20(SECOMT) HTTP/1.1" 200 1251 "http://10.210.5.50/paineis/pbq/index.vm?eixo=4" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
